55436,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55437,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55435,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55438,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55439,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55375,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55374,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55376,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55373,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55372,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55378,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55077,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55102,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55103,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55106,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55107,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55104,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55105,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55108,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
56335,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55042,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55038,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
56073,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
56078,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55568,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
56270,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55449,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55448,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55443,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55442,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55441,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55440,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55447,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55446,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55445,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
56387,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55305,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55041,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55172,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55171,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55170,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55175,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55076,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
56139,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55328,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55329,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
55322,13781,Northern States Power Co - Minnesota,MN,Bundled,Investor Owned,0.0974529422581,0.0769250433187,0.126638468169
